student_id,gender,age_band,region,school_board,medium_of_instruction,highest_education,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,studied_credits,num_of_prev_attempts,has_private_tuition,daily_study_hours,attendance_rate
IND04659,F,<18,West,ICSE,Regional,No formal,No formal,<1L,Yes,Tablet,Daily,Yes,46,3,Yes,1.9,85.0
IND04660,M,45-55,Central,State,Regional,UG,UG,5L-10L,Yes,Mobile,Monthly,No,53,2,Yes,2.4,82.7
IND04661,M,<18,East,State,English,UG,12th,5L-10L,Yes,Laptop,Monthly,No,76,0,No,1.4,95.2
IND04662,M,55<=,West,ICSE,Regional,PG,No formal,5L-10L,Yes,Tablet,Weekly,No,40,1,No,3.5,81.0
IND04663,M,18-25,South,State,Hindi,No formal,12th,<1L,No,Tablet,Weekly,No,70,1,No,1.7,79.4
IND04664,M,18-25,North,ICSE,Hindi,10th,UG,5L-10L,Yes,Laptop,Monthly,No,44,0,Yes,3.7,89.5
IND04665,F,45-55,South,State,Regional,12th,No formal,<1L,Yes,Tablet,Daily,No,115,1,No,2.4,95.3
IND04666,F,55<=,South,CBSE,Hindi,10th,No formal,1L-5L,Yes,Mobile,Daily,No,120,2,No,3.4,86.9
IND04667,F,35-45,West,ICSE,English,10th,No formal,5L-10L,Yes,Desktop,Weekly,No,81,3,No,1.7,90.1
IND04668,F,35-45,North,ICSE,Regional,12th,No formal,10L+,Yes,Tablet,Daily,No,63,3,No,0.5,77.8
IND04669,F,45-55,East,CBSE,English,UG,10th,10L+,Yes,Tablet,Daily,No,89,2,No,0.9,81.3
IND04670,F,55<=,South,ICSE,Hindi,PG,12th,<1L,Yes,Desktop,Weekly,No,86,1,Yes,5.0,94.9
IND04671,M,45-55,North,CBSE,Hindi,UG,12th,10L+,No,Mobile,Weekly,No,62,3,Yes,1.9,85.3
IND04672,M,55<=,East,State,Hindi,UG,12th,<1L,Yes,Laptop,Daily,No,50,0,Yes,3.6,77.6
IND04673,F,<18,South,CBSE,Hindi,No formal,UG,<1L,Yes,Tablet,Weekly,No,53,3,No,1.2,80.3
IND04674,F,45-55,North,CBSE,English,10th,10th,10L+,Yes,Mobile,Monthly,No,49,2,No,2.7,90.4
IND04675,M,55<=,West,ICSE,Regional,10th,12th,10L+,Yes,Laptop,Weekly,No,97,3,Yes,2.8,91.3
IND04676,M,35-45,South,State,English,10th,12th,1L-5L,Yes,Mobile,Monthly,No,89,2,Yes,5.3,71.6
IND04677,M,55<=,South,CBSE,Regional,PG,No formal,<1L,Yes,Desktop,Monthly,Yes,75,1,Yes,2.2,83.6
IND04678,F,55<=,North,State,Hindi,PG,No formal,10L+,Yes,Tablet,Monthly,No,62,0,No,1.8,79.9
IND04679,F,45-55,South,CBSE,Hindi,PG,No formal,1L-5L,Yes,Mobile,Weekly,No,60,2,No,2.9,79.3
IND04680,F,<18,East,ICSE,Hindi,12th,12th,1L-5L,Yes,Laptop,Weekly,No,63,0,Yes,1.6,93.3
IND04681,M,<18,South,CBSE,Hindi,PG,No formal,<1L,Yes,Laptop,Weekly,No,51,1,Yes,2.9,77.6
IND04682,M,<18,Central,CBSE,English,No formal,12th,5L-10L,Yes,Laptop,Monthly,Yes,59,1,No,2.4,74.2
IND04683,F,<18,East,State,Regional,No formal,UG,10L+,Yes,Desktop,Weekly,No,34,2,No,1.7,71.9
IND04684,F,25-35,North,CBSE,Regional,UG,UG,10L+,Yes,Mobile,Daily,No,70,3,No,3.0,78.3
IND04685,M,45-55,East,ICSE,Hindi,UG,PG,10L+,Yes,Mobile,Daily,No,74,0,Yes,2.6,72.6
IND04686,M,18-25,Central,ICSE,English,UG,10th,10L+,Yes,Laptop,Weekly,No,116,3,Yes,3.3,71.4
IND04687,M,45-55,Central,CBSE,Hindi,UG,No formal,10L+,Yes,Laptop,Monthly,No,90,0,No,4.2,71.1
IND04688,M,25-35,South,CBSE,Regional,No formal,No formal,10L+,Yes,Laptop,Weekly,No,42,1,Yes,2.0,71.7
IND04689,F,<18,South,State,Regional,UG,10th,1L-5L,Yes,Desktop,Daily,No,38,1,Yes,2.1,72.4
IND04690,M,25-35,West,State,English,No formal,10th,<1L,Yes,Desktop,Monthly,No,107,1,No,1.2,84.0
IND04691,M,35-45,East,ICSE,Regional,PG,PG,1L-5L,Yes,Tablet,Weekly,No,110,3,No,3.0,60.4
IND04692,M,35-45,West,State,English,PG,10th,10L+,Yes,Tablet,Weekly,No,64,1,Yes,1.9,73.0
IND04693,F,45-55,Central,CBSE,Hindi,12th,12th,<1L,Yes,Tablet,Monthly,No,47,3,No,2.8,79.0
IND04694,F,45-55,South,ICSE,Hindi,UG,No formal,10L+,Yes,Laptop,Monthly,No,41,1,Yes,3.7,91.5
IND04695,M,18-25,South,State,English,PG,10th,<1L,Yes,Desktop,Daily,No,70,3,Yes,1.8,77.5
IND04696,M,18-25,South,ICSE,Hindi,PG,12th,1L-5L,Yes,Desktop,Weekly,No,45,2,No,2.0,78.5
IND04697,M,35-45,North,CBSE,English,10th,10th,<1L,Yes,Tablet,Daily,No,42,2,Yes,3.5,79.1
IND04698,F,<18,Central,State,Hindi,10th,12th,1L-5L,Yes,Laptop,Daily,No,47,0,Yes,3.2,61.8
IND04699,F,25-35,South,CBSE,Hindi,No formal,UG,10L+,Yes,Mobile,Monthly,No,105,3,No,3.1,86.6
IND04700,F,18-25,Central,CBSE,Regional,12th,12th,<1L,No,Laptop,Weekly,No,80,3,No,2.1,86.2
IND04701,M,55<=,South,ICSE,Regional,10th,PG,5L-10L,Yes,Laptop,Daily,No,62,2,No,1.1,88.1
IND04702,F,18-25,East,ICSE,English,12th,12th,5L-10L,No,Tablet,Daily,No,99,2,No,1.8,100.0
IND04703,M,<18,Central,ICSE,Hindi,PG,10th,1L-5L,Yes,Desktop,Monthly,No,111,2,Yes,1.5,67.0
IND04704,M,<18,West,State,Hindi,No formal,UG,1L-5L,Yes,Desktop,Weekly,No,96,0,Yes,3.1,65.1
IND04705,M,45-55,North,State,Hindi,12th,UG,1L-5L,Yes,Mobile,Weekly,No,83,2,Yes,2.8,87.1
IND04706,F,25-35,West,ICSE,Regional,10th,12th,1L-5L,Yes,Desktop,Daily,No,35,0,Yes,1.9,76.6
IND04707,M,<18,Central,State,English,PG,10th,10L+,Yes,Desktop,Monthly,No,65,0,Yes,2.1,70.1
IND04708,F,18-25,South,State,English,UG,UG,5L-10L,Yes,Mobile,Weekly,No,84,2,No,3.0,77.2
IND04709,F,18-25,Central,ICSE,English,PG,12th,1L-5L,Yes,Mobile,Weekly,No,79,2,No,2.2,73.8
IND04710,M,35-45,North,CBSE,Hindi,10th,12th,<1L,Yes,Tablet,Daily,No,115,2,No,1.9,97.2
IND04711,M,<18,Central,State,English,10th,12th,<1L,Yes,Tablet,Weekly,No,100,3,Yes,4.5,100.0
IND04712,F,55<=,South,State,Regional,UG,UG,10L+,Yes,Tablet,Weekly,No,95,1,No,2.0,63.6
IND04713,M,45-55,West,CBSE,Regional,PG,No formal,1L-5L,Yes,Tablet,Weekly,No,44,3,Yes,3.2,65.2
IND04714,F,25-35,East,CBSE,English,12th,10th,<1L,Yes,Desktop,Weekly,No,51,0,No,2.9,72.4
IND04715,M,55<=,West,CBSE,Hindi,12th,PG,1L-5L,Yes,Tablet,Daily,No,78,0,No,1.0,73.1
IND04716,F,45-55,South,ICSE,Regional,PG,PG,<1L,Yes,Laptop,Weekly,No,67,1,No,1.8,72.2
IND04717,F,18-25,South,CBSE,Regional,12th,10th,10L+,Yes,Mobile,Weekly,No,37,1,No,3.3,78.1
IND04718,F,55<=,North,ICSE,Hindi,PG,No formal,<1L,Yes,Tablet,Monthly,No,37,2,No,2.4,75.5
IND04719,F,45-55,Central,CBSE,Hindi,PG,10th,1L-5L,Yes,Mobile,Daily,No,113,3,Yes,1.0,66.5
IND04720,M,18-25,Central,CBSE,English,10th,12th,1L-5L,Yes,Desktop,Weekly,No,66,3,Yes,2.9,69.7
IND04721,M,18-25,West,ICSE,Regional,No formal,10th,10L+,Yes,Tablet,Monthly,No,101,3,Yes,1.9,95.5
IND04722,F,18-25,East,ICSE,Regional,10th,10th,5L-10L,Yes,Laptop,Daily,No,107,1,Yes,2.9,76.4
IND04723,F,18-25,East,CBSE,English,12th,UG,1L-5L,Yes,Mobile,Weekly,No,113,3,Yes,5.2,75.9
IND04724,M,18-25,North,CBSE,English,No formal,PG,5L-10L,Yes,Tablet,Monthly,No,54,1,Yes,2.9,64.8
IND04725,M,35-45,South,CBSE,Regional,PG,PG,1L-5L,Yes,Laptop,Daily,No,111,3,No,3.1,75.4
IND04726,M,55<=,North,State,Regional,12th,12th,10L+,Yes,Desktop,Weekly,No,83,1,No,2.2,89.6
IND04727,M,45-55,Central,CBSE,Hindi,UG,12th,<1L,Yes,Laptop,Monthly,No,50,3,No,1.4,86.0
IND04728,M,35-45,South,ICSE,Hindi,12th,UG,5L-10L,No,Desktop,Daily,No,88,0,Yes,3.5,88.1
IND04729,M,35-45,North,State,Regional,No formal,12th,<1L,Yes,Mobile,Monthly,No,60,1,Yes,1.9,68.0
IND04730,F,<18,West,ICSE,Regional,No formal,No formal,10L+,No,Tablet,Monthly,No,35,2,Yes,2.3,67.8
IND04731,M,<18,Central,State,Hindi,PG,UG,10L+,Yes,Laptop,Weekly,No,71,0,No,4.3,91.3
IND04732,M,<18,East,State,English,UG,UG,10L+,Yes,Laptop,Monthly,No,81,0,No,2.2,88.3
IND04733,F,25-35,North,ICSE,English,PG,10th,1L-5L,Yes,Laptop,Weekly,No,76,1,No,3.7,77.4
IND04734,M,<18,Central,State,Regional,UG,10th,1L-5L,Yes,Desktop,Weekly,No,113,3,No,2.9,88.5
IND04735,M,45-55,Central,ICSE,Regional,UG,No formal,1L-5L,Yes,Mobile,Monthly,No,57,3,No,1.9,68.0
IND04736,M,35-45,East,CBSE,Hindi,PG,UG,1L-5L,Yes,Mobile,Monthly,No,65,1,No,2.8,67.6
IND04737,M,45-55,East,State,Regional,12th,UG,5L-10L,Yes,Tablet,Monthly,No,69,3,Yes,1.8,63.8
IND04738,M,55<=,East,ICSE,English,10th,10th,10L+,Yes,Tablet,Monthly,No,119,3,Yes,3.4,83.6
IND04739,F,<18,North,State,Hindi,UG,PG,5L-10L,Yes,Mobile,Daily,No,42,3,No,3.7,82.2
IND04740,M,25-35,East,ICSE,Hindi,No formal,PG,1L-5L,No,Mobile,Weekly,No,78,1,No,2.5,74.8
IND04741,F,55<=,West,CBSE,English,PG,10th,<1L,Yes,Mobile,Monthly,No,33,1,Yes,3.8,72.2
IND04742,F,25-35,Central,CBSE,English,12th,12th,5L-10L,Yes,Laptop,Daily,No,93,2,No,2.7,100.0
IND04743,M,55<=,East,State,Hindi,UG,UG,<1L,Yes,Desktop,Monthly,No,109,3,Yes,3.4,77.4
IND04744,F,35-45,Central,State,Regional,12th,No formal,1L-5L,Yes,Mobile,Daily,No,52,3,No,5.5,93.9
IND04745,M,45-55,South,ICSE,English,PG,PG,5L-10L,Yes,Tablet,Weekly,No,87,1,No,5.0,78.5
IND04746,F,18-25,South,ICSE,Hindi,No formal,12th,5L-10L,Yes,Desktop,Monthly,No,116,2,No,2.3,75.0
IND04747,F,45-55,East,State,Regional,UG,UG,5L-10L,Yes,Laptop,Daily,No,44,1,No,2.8,94.2
IND04748,M,<18,Central,ICSE,Regional,UG,12th,<1L,Yes,Desktop,Daily,No,118,1,Yes,1.4,87.9
IND04749,M,18-25,South,ICSE,Hindi,12th,UG,1L-5L,Yes,Mobile,Weekly,No,108,2,Yes,3.3,79.8
IND04750,M,25-35,East,ICSE,English,PG,UG,10L+,Yes,Desktop,Monthly,No,75,1,No,2.9,91.3
IND04751,M,35-45,Central,State,Regional,10th,10th,10L+,Yes,Tablet,Monthly,No,68,0,Yes,1.7,100.0
IND04752,M,35-45,East,CBSE,English,UG,10th,1L-5L,Yes,Desktop,Weekly,No,76,2,No,3.7,72.7
IND04753,F,25-35,Central,CBSE,Hindi,No formal,No formal,5L-10L,Yes,Mobile,Weekly,No,66,3,Yes,2.2,84.7
IND04754,F,<18,South,ICSE,English,UG,No formal,10L+,Yes,Desktop,Weekly,No,70,3,Yes,2.0,75.9
IND04755,F,25-35,East,State,Regional,UG,12th,5L-10L,Yes,Desktop,Daily,Yes,74,2,No,2.9,70.7
IND04756,F,55<=,South,ICSE,Hindi,10th,10th,1L-5L,Yes,Desktop,Daily,No,59,3,Yes,2.0,70.4
IND04757,F,<18,East,CBSE,Regional,10th,UG,<1L,Yes,Tablet,Weekly,No,100,0,No,2.5,95.9
IND04758,F,18-25,North,ICSE,Regional,PG,10th,5L-10L,Yes,Desktop,Monthly,No,97,3,Yes,4.2,61.8
IND04759,F,25-35,South,CBSE,Hindi,UG,UG,<1L,Yes,Desktop,Daily,No,36,2,No,1.9,85.1
IND04760,M,<18,South,State,Hindi,UG,10th,<1L,Yes,Laptop,Weekly,No,76,1,Yes,3.2,71.7
IND04761,M,18-25,West,ICSE,English,12th,UG,1L-5L,Yes,Desktop,Daily,No,76,2,No,1.9,97.7
IND04762,F,25-35,South,State,Hindi,12th,12th,1L-5L,Yes,Desktop,Daily,No,111,2,Yes,1.5,77.3
IND04763,F,35-45,Central,ICSE,English,No formal,10th,<1L,Yes,Laptop,Weekly,No,108,0,No,2.4,76.4
IND04764,M,25-35,East,ICSE,Hindi,No formal,PG,<1L,No,Tablet,Monthly,No,89,3,No,5.2,95.7
IND04765,M,45-55,North,ICSE,Regional,12th,PG,10L+,Yes,Tablet,Monthly,No,34,2,Yes,3.3,88.8
IND04766,M,25-35,Central,ICSE,English,No formal,UG,10L+,Yes,Laptop,Daily,No,77,3,Yes,3.0,85.5
IND04767,M,45-55,Central,ICSE,Hindi,UG,12th,1L-5L,Yes,Laptop,Monthly,No,116,1,Yes,2.0,88.1
IND04768,F,18-25,Central,State,English,10th,UG,5L-10L,Yes,Desktop,Monthly,No,103,2,No,2.1,69.2
IND04769,M,25-35,Central,State,English,UG,12th,<1L,Yes,Tablet,Weekly,No,118,2,No,1.0,87.4
IND04770,F,18-25,North,CBSE,English,12th,No formal,5L-10L,Yes,Tablet,Weekly,No,51,3,Yes,4.3,78.0
IND04771,F,18-25,West,ICSE,Regional,PG,10th,<1L,Yes,Desktop,Weekly,No,52,0,Yes,2.8,83.6
IND04772,F,<18,South,CBSE,Hindi,PG,12th,1L-5L,No,Mobile,Monthly,No,74,0,Yes,2.7,84.8
IND04773,M,18-25,Central,State,Hindi,12th,UG,5L-10L,Yes,Desktop,Monthly,No,108,3,No,2.7,68.9
IND04774,M,18-25,South,CBSE,English,UG,No formal,1L-5L,Yes,Mobile,Weekly,No,81,2,Yes,4.6,85.9
IND04775,F,25-35,South,State,Hindi,No formal,UG,<1L,Yes,Desktop,Monthly,No,100,1,No,2.8,78.1
IND04776,F,25-35,Central,ICSE,Regional,No formal,PG,1L-5L,Yes,Laptop,Weekly,No,75,0,No,2.3,67.6
IND04777,F,35-45,West,CBSE,English,PG,PG,5L-10L,Yes,Desktop,Daily,No,67,0,No,4.3,78.5
IND04778,M,<18,South,CBSE,Regional,12th,10th,10L+,No,Laptop,Daily,No,69,1,No,2.4,80.2
IND04779,F,18-25,East,CBSE,Regional,12th,10th,1L-5L,Yes,Mobile,Monthly,No,44,0,No,0.8,85.9
IND04780,M,<18,South,CBSE,Hindi,10th,No formal,5L-10L,Yes,Mobile,Monthly,No,98,3,No,1.0,56.1
IND04781,F,45-55,Central,ICSE,Hindi,PG,PG,1L-5L,Yes,Laptop,Monthly,No,41,2,No,2.3,83.9
IND04782,F,18-25,North,State,English,12th,12th,1L-5L,Yes,Laptop,Monthly,No,106,0,No,2.8,74.9
IND04783,F,<18,South,State,Regional,10th,PG,10L+,Yes,Tablet,Daily,No,96,1,No,3.3,88.1
IND04784,M,35-45,West,ICSE,Hindi,No formal,10th,5L-10L,Yes,Tablet,Weekly,Yes,86,3,Yes,1.6,80.0
IND04785,M,35-45,East,State,English,PG,UG,5L-10L,Yes,Desktop,Daily,No,48,3,Yes,2.3,76.7
IND04786,F,18-25,East,CBSE,English,PG,No formal,5L-10L,Yes,Laptop,Weekly,No,119,3,No,1.7,78.2
IND04787,M,45-55,North,ICSE,Hindi,12th,PG,<1L,Yes,Mobile,Monthly,No,59,3,Yes,3.6,83.3
IND04788,F,35-45,North,State,Regional,12th,12th,1L-5L,Yes,Tablet,Weekly,No,108,2,Yes,3.8,89.1
IND04789,M,35-45,South,ICSE,English,UG,12th,10L+,No,Laptop,Weekly,No,47,3,Yes,4.5,71.1
IND04790,M,45-55,Central,ICSE,Hindi,No formal,12th,5L-10L,Yes,Mobile,Weekly,No,92,3,No,2.9,76.6
IND04791,M,<18,West,State,English,No formal,No formal,10L+,Yes,Mobile,Weekly,No,36,3,No,4.4,94.7
IND04792,F,35-45,East,State,Hindi,10th,12th,<1L,Yes,Laptop,Daily,No,89,1,Yes,1.8,76.4
IND04793,M,25-35,North,ICSE,English,10th,12th,<1L,Yes,Desktop,Monthly,No,107,1,No,2.7,83.7
IND04794,M,55<=,West,ICSE,Regional,UG,PG,10L+,No,Tablet,Monthly,No,117,1,No,1.4,67.7
IND04795,F,55<=,Central,State,English,No formal,No formal,5L-10L,Yes,Tablet,Weekly,No,92,1,No,3.1,62.9
IND04796,F,35-45,East,ICSE,Hindi,10th,UG,10L+,Yes,Laptop,Monthly,No,86,0,No,2.8,69.6
IND04797,F,<18,East,State,Hindi,No formal,UG,5L-10L,Yes,Desktop,Daily,No,117,3,Yes,0.0,73.1
IND04798,F,<18,Central,ICSE,Hindi,No formal,12th,5L-10L,Yes,Mobile,Weekly,No,104,0,Yes,3.6,90.4
IND04799,M,18-25,East,ICSE,Regional,10th,10th,<1L,Yes,Desktop,Monthly,No,68,0,Yes,3.4,91.5
IND04800,M,25-35,Central,ICSE,Hindi,12th,No formal,10L+,Yes,Tablet,Monthly,No,72,0,Yes,1.9,60.7
IND04801,M,<18,East,State,Hindi,12th,10th,<1L,Yes,Laptop,Weekly,No,85,2,No,2.8,74.6
IND04802,M,45-55,South,CBSE,Regional,10th,No formal,1L-5L,Yes,Tablet,Daily,No,39,3,No,1.0,87.0
IND04803,M,25-35,Central,State,Hindi,UG,No formal,<1L,Yes,Laptop,Weekly,No,49,3,No,1.7,78.9
IND04804,F,55<=,West,ICSE,Hindi,PG,PG,5L-10L,Yes,Desktop,Weekly,No,93,0,No,4.2,95.0
IND04805,M,25-35,South,CBSE,Regional,No formal,12th,10L+,Yes,Tablet,Monthly,No,68,1,No,1.3,86.7
IND04806,M,45-55,West,CBSE,English,PG,PG,1L-5L,Yes,Desktop,Monthly,No,115,2,No,2.5,77.3
IND04807,M,35-45,East,ICSE,Hindi,10th,10th,1L-5L,Yes,Tablet,Weekly,No,57,0,No,1.1,78.2
IND04808,F,45-55,West,State,English,No formal,10th,1L-5L,Yes,Desktop,Weekly,No,59,0,No,2.8,79.4
IND04809,F,45-55,South,CBSE,Regional,PG,UG,1L-5L,Yes,Tablet,Monthly,No,87,2,No,3.1,71.5
IND04810,M,35-45,Central,CBSE,Hindi,12th,PG,10L+,Yes,Laptop,Weekly,No,99,0,No,3.2,89.4
IND04811,F,35-45,North,State,Hindi,UG,PG,5L-10L,Yes,Desktop,Daily,No,91,3,Yes,3.0,87.4
IND04812,F,35-45,West,State,Regional,PG,PG,1L-5L,Yes,Desktop,Weekly,No,30,1,Yes,3.9,84.5
IND04813,F,35-45,North,CBSE,Hindi,UG,UG,5L-10L,Yes,Laptop,Daily,No,97,1,No,1.9,82.4
IND04814,F,35-45,West,State,English,12th,PG,<1L,Yes,Mobile,Weekly,No,54,1,No,1.4,69.8
IND04815,F,45-55,West,CBSE,English,PG,PG,5L-10L,Yes,Tablet,Weekly,No,68,1,No,1.9,85.0
IND04816,F,18-25,Central,ICSE,Regional,10th,PG,1L-5L,Yes,Tablet,Weekly,No,40,0,Yes,1.2,81.3
IND04817,F,18-25,East,State,Hindi,No formal,PG,<1L,Yes,Laptop,Monthly,No,88,1,No,2.6,100.0
IND04818,M,<18,South,CBSE,Hindi,12th,10th,<1L,Yes,Tablet,Monthly,No,66,0,Yes,2.4,67.1
IND04819,M,18-25,South,State,Regional,UG,12th,<1L,Yes,Desktop,Monthly,No,105,3,No,3.0,72.8
IND04820,F,55<=,South,State,English,UG,10th,1L-5L,Yes,Desktop,Monthly,No,58,0,Yes,0.9,64.1
IND04821,M,18-25,East,CBSE,English,12th,PG,5L-10L,Yes,Laptop,Monthly,No,111,0,No,2.5,77.8
IND04822,M,45-55,North,ICSE,Regional,10th,No formal,10L+,Yes,Desktop,Monthly,No,38,0,Yes,3.7,62.6
IND04823,F,35-45,South,CBSE,Hindi,10th,No formal,5L-10L,Yes,Mobile,Weekly,No,75,2,No,3.1,91.9
IND04824,M,35-45,North,State,English,UG,UG,1L-5L,Yes,Tablet,Daily,No,105,2,Yes,0.6,90.9
IND04825,F,45-55,East,CBSE,Hindi,12th,10th,1L-5L,Yes,Laptop,Monthly,No,38,2,No,2.5,78.4
IND04826,F,55<=,East,State,English,12th,UG,<1L,Yes,Laptop,Monthly,No,94,3,No,1.8,69.9
IND04827,F,18-25,Central,CBSE,Hindi,No formal,UG,5L-10L,Yes,Tablet,Weekly,No,100,1,No,2.5,64.8
IND04828,M,45-55,South,ICSE,English,UG,No formal,1L-5L,No,Mobile,Monthly,No,71,0,Yes,2.1,73.0
IND04829,M,<18,Central,ICSE,Hindi,10th,10th,1L-5L,No,Laptop,Weekly,No,63,0,Yes,4.2,86.3
IND04830,M,35-45,South,ICSE,Regional,PG,12th,10L+,No,Tablet,Monthly,No,57,1,Yes,2.6,72.1
IND04831,M,25-35,East,ICSE,English,10th,10th,5L-10L,Yes,Mobile,Daily,No,119,2,Yes,2.8,99.1
IND04832,F,<18,East,CBSE,Regional,10th,UG,<1L,Yes,Laptop,Monthly,No,90,3,No,2.5,94.9
IND04833,F,55<=,West,ICSE,English,PG,PG,<1L,Yes,Mobile,Monthly,Yes,69,0,No,3.0,80.0
IND04834,M,<18,West,CBSE,English,UG,UG,<1L,Yes,Laptop,Weekly,No,83,1,No,2.3,75.4
IND04835,F,45-55,East,State,English,No formal,10th,5L-10L,Yes,Tablet,Monthly,No,88,2,Yes,3.3,74.3
IND04836,F,18-25,East,State,Hindi,10th,No formal,1L-5L,Yes,Tablet,Weekly,No,107,3,No,2.1,96.0
IND04837,M,35-45,North,State,English,10th,10th,1L-5L,Yes,Tablet,Daily,No,74,1,Yes,3.9,73.4
IND04838,F,55<=,North,ICSE,Regional,UG,12th,10L+,Yes,Mobile,Monthly,No,109,1,Yes,3.0,89.3
IND04839,M,55<=,Central,ICSE,Hindi,UG,PG,10L+,Yes,Desktop,Weekly,No,68,0,Yes,2.3,80.2
IND04840,F,25-35,West,ICSE,Hindi,12th,PG,1L-5L,Yes,Mobile,Daily,No,71,3,No,3.3,87.1
IND04841,M,<18,West,State,English,UG,UG,1L-5L,Yes,Tablet,Daily,No,40,3,Yes,3.0,71.8
IND04842,F,25-35,East,State,Hindi,UG,10th,5L-10L,No,Laptop,Weekly,No,104,2,Yes,3.3,76.7
IND04843,F,18-25,East,State,English,10th,No formal,10L+,Yes,Desktop,Weekly,No,67,2,Yes,2.6,79.8
IND04844,M,18-25,Central,State,Regional,No formal,12th,<1L,Yes,Mobile,Monthly,No,86,0,Yes,2.3,73.7
IND04845,M,25-35,West,CBSE,Hindi,10th,UG,<1L,Yes,Mobile,Daily,No,41,3,Yes,2.6,92.5
IND04846,M,35-45,North,CBSE,Hindi,UG,10th,<1L,No,Laptop,Daily,No,71,2,No,2.0,72.4
IND04847,M,18-25,South,ICSE,Regional,12th,No formal,<1L,Yes,Laptop,Weekly,No,92,3,Yes,3.5,74.2
IND04848,F,25-35,Central,ICSE,Regional,No formal,10th,1L-5L,Yes,Tablet,Daily,No,38,1,Yes,4.0,93.6
IND04849,F,<18,South,State,English,12th,No formal,1L-5L,Yes,Mobile,Weekly,No,51,1,Yes,3.1,91.6
IND04850,M,25-35,North,CBSE,Hindi,PG,10th,5L-10L,Yes,Laptop,Monthly,No,67,1,Yes,3.9,95.9
IND04851,F,25-35,North,CBSE,Regional,12th,10th,<1L,Yes,Laptop,Weekly,No,102,3,No,3.6,60.9
IND04852,M,45-55,South,ICSE,Hindi,12th,UG,1L-5L,Yes,Desktop,Monthly,Yes,86,0,Yes,2.2,82.0
IND04853,M,18-25,Central,CBSE,Regional,UG,10th,1L-5L,Yes,Tablet,Weekly,No,96,2,No,3.3,80.9
IND04854,F,35-45,South,ICSE,Hindi,UG,10th,1L-5L,Yes,Tablet,Monthly,No,59,0,Yes,1.2,74.4
IND04855,F,35-45,Central,State,Regional,UG,UG,<1L,Yes,Mobile,Daily,No,55,0,Yes,2.7,83.2
IND04856,M,45-55,Central,State,Hindi,UG,UG,1L-5L,No,Laptop,Weekly,No,101,0,Yes,1.3,76.8
IND04857,M,55<=,East,ICSE,English,UG,PG,10L+,Yes,Tablet,Weekly,No,83,0,No,2.4,81.6
IND04858,M,35-45,West,State,Hindi,12th,PG,<1L,Yes,Mobile,Weekly,No,61,2,No,1.1,100.0
IND04859,F,25-35,West,State,English,PG,UG,<1L,Yes,Tablet,Monthly,No,51,1,Yes,3.6,83.2
IND04860,F,45-55,North,CBSE,English,UG,12th,10L+,Yes,Mobile,Weekly,No,37,1,No,2.1,83.6
IND04861,F,<18,East,CBSE,English,PG,No formal,5L-10L,Yes,Laptop,Weekly,No,95,1,No,3.4,88.2
IND04862,F,18-25,West,CBSE,Hindi,PG,UG,5L-10L,Yes,Tablet,Daily,No,43,3,No,2.4,81.8
IND04863,M,18-25,Central,CBSE,Hindi,10th,PG,<1L,No,Mobile,Weekly,No,34,3,Yes,0.7,69.0
IND04864,M,18-25,Central,CBSE,English,10th,10th,<1L,Yes,Mobile,Weekly,No,42,2,No,2.0,63.5
IND04865,M,25-35,South,ICSE,Regional,No formal,UG,<1L,No,Laptop,Weekly,No,116,2,No,2.0,79.7
IND04866,M,<18,South,ICSE,Hindi,10th,UG,10L+,Yes,Tablet,Weekly,No,106,2,No,2.5,77.3
IND04867,M,45-55,Central,CBSE,Hindi,UG,PG,1L-5L,Yes,Mobile,Daily,Yes,112,1,No,4.0,60.4
IND04868,M,45-55,Central,State,Hindi,PG,PG,10L+,Yes,Mobile,Weekly,No,53,2,No,4.2,96.3
IND04869,F,18-25,South,State,Hindi,No formal,12th,1L-5L,Yes,Mobile,Weekly,No,64,1,No,2.3,81.1
IND04870,F,<18,West,ICSE,English,10th,PG,1L-5L,Yes,Mobile,Daily,No,107,1,Yes,1.2,94.4
IND04871,M,<18,North,ICSE,Regional,12th,PG,5L-10L,Yes,Tablet,Monthly,No,97,0,Yes,1.8,57.7
IND04872,M,<18,South,ICSE,Regional,No formal,PG,10L+,Yes,Desktop,Monthly,No,55,3,No,3.0,94.6
IND04873,F,35-45,West,State,Regional,UG,10th,10L+,Yes,Tablet,Daily,No,103,3,No,2.4,75.1
IND04874,F,35-45,West,ICSE,Regional,PG,UG,<1L,Yes,Mobile,Daily,No,67,2,Yes,0.9,92.6
IND04875,F,18-25,West,State,English,UG,UG,10L+,Yes,Tablet,Monthly,No,63,0,No,2.0,82.1
IND04876,F,<18,East,ICSE,Hindi,UG,PG,1L-5L,Yes,Tablet,Weekly,No,63,2,Yes,3.8,84.5
IND04877,M,55<=,East,State,Hindi,12th,12th,1L-5L,No,Laptop,Monthly,No,48,2,No,2.8,84.5
IND04878,M,<18,West,ICSE,English,12th,PG,10L+,Yes,Laptop,Weekly,No,32,3,Yes,2.5,75.7
IND04879,M,45-55,Central,ICSE,Hindi,PG,12th,5L-10L,Yes,Mobile,Daily,No,65,0,Yes,2.1,73.5
